Topic,Fecha,Lineas,FC Ok,NC Flags,AI0 Min,AI0 Max,COUNT Min,COUNT Max,COUNT1 Min,COUNT1 Max,AI1 Min,AI1 Max,EXTPWR Min,EXTPWR Max
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-04,1,true,map[COUNT:1 EXTPWR:1],,,1962.00,1962.00,,,0.00,0.00,10.47,10.47
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-05,3,true,map[COUNT:3 EXTPWR:3],,,1962.00,1962.00,,,0.00,0.00,10.84,10.95
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-06,8,true,map[COUNT:8 EXTPWR:8],,,1962.00,1962.00,,,0.00,0.00,11.02,13.75
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-07,26,true,map[COUNT:26 EXTPWR:26],,,1962.00,1962.00,,,0.00,0.00,10.27,11.04
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-08,19,true,map[COUNT:19 EXTPWR:19],,,1962.00,1962.00,,,0.00,0.00,10.63,13.76
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-09,1,true,map[COUNT:1 EXTPWR:1],,,1962.00,1962.00,,,0.00,0.00,10.64,10.64
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-10,6,true,map[COUNT:6 EXTPWR:6],,,1962.00,1962.00,,,0.00,0.00,10.97,13.73
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-11,5,true,map[COUNT:5 EXTPWR:5],,,1962.00,1962.00,,,0.00,0.00,10.61,11.02
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-12,3,true,map[COUNT:3 EXTPWR:3],,,1962.00,1962.00,,,0.00,0.00,11.02,13.87
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-13,2,true,map[COUNT:2 EXTPWR:2],,,1962.00,1962.00,,,0.00,0.00,11.02,13.72
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-14,3,true,map[COUNT:3 EXTPWR:3],,,1962.00,1962.00,,,0.00,0.00,11.03,13.74
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-15,11,true,map[COUNT:11 EXTPWR:11],,,1962.00,1962.00,,,0.00,0.00,10.29,13.68
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-16,1,true,map[COUNT:1 EXTPWR:1],,,1962.00,1962.00,,,0.00,0.00,11.00,11.00
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-17,4,true,map[COUNT:4 EXTPWR:4],,,1962.00,1962.00,,,0.00,0.00,10.40,11.00
